date,equity,cash,daily_turnover,holdings_count
2010-01-04,9.9986504e+07,9.986518e+06,89999984.0,9
2010-01-05,1.0300905e+08,9.986518e+06,0.0,9
2010-01-06,1.04438744e+08,9.986518e+06,0.0,9
2010-01-07,1.0116742e+08,9.986518e+06,0.0,9
2010-01-08,1.0114027e+08,1.470019e+06,72415264.0,10
2010-01-11,1.0018106e+08,1.470019e+06,0.0,10
2010-01-12,1.0330965e+08,1.1262364e+07,9793814.0,9
2010-01-13,1.0353761e+08,590582.0,30749718.0,10
2010-01-14,1.0335597e+08,1.5731158e+07,15142847.0,9
2010-01-15,1.04555656e+08,5.273867e+06,10455723.0,10
2010-01-19,1.0373719e+08,5.273867e+06,0.0,10
2010-01-20,1.0303511e+08,5.273867e+06,0.0,10
2010-01-21,9.867253e+07,1.4749192e+07,9476747.0,9
2010-01-22,9.901404e+07,3.582562e+06,87872288.0,10
2010-01-25,1.0135419e+08,3.582562e+06,0.0,10
2010-01-26,9.74509e+07,3.582562e+06,0.0,10
2010-01-27,9.830346e+07,1.3923146e+07,10342135.0,9
2010-01-28,9.850274e+07,4.071256e+06,9850412.0,10
2010-01-29,9.302308e+07,4.071256e+06,0.0,10
2010-02-01,9.757963e+07,4.071256e+06,0.0,10
2010-02-02,9.610537e+07,2.471678e+07,20648620.0,8
2010-02-03,9.86049e+07,4.99225e+06,19721572.0,10
2010-02-04,9.117e+07,4.99225e+06,0.0,10
2010-02-05,9.131632e+07,1.3727989e+07,8737050.0,9
2010-02-08,9.373146e+07,4.353297e+06,9373286.0,10
2010-02-09,9.30525e+07,1.81517e+07,13800474.0,8
2010-02-10,9.255263e+07,8.568185e+06,27385860.0,9
2010-02-11,9.12949e+07,201862.0,46421736.0,10
2010-02-12,9.096441e+07,201862.0,0.0,10
2010-02-16,9.394892e+07,9.50637e+06,9305904.0,9
2010-02-17,9.476779e+07,28032.0,9476916.0,10
2010-02-18,9.598894e+07,28032.0,0.0,10
2010-02-19,9.472856e+07,2.7322716e+07,27298780.0,7
2010-02-22,9.6244824e+07,8.08126e+06,19238570.0,9
2010-02-23,9.663925e+07,2.765911e+07,19580786.0,7
2010-02-24,9.626877e+07,8.4137e+06,19242524.0,9
2010-02-25,9.668768e+07,8.4137e+06,0.0,9
2010-02-26,9.67922e+07,2.21069e+07,13695253.0,8
2010-03-01,9.688667e+07,2.701704e+06,38733880.0,10
2010-03-02,9.555179e+07,2.701704e+06,0.0,10
2010-03-03,9.442658e+07,2.3273802e+07,20575184.0,8
2010-03-04,9.450752e+07,5.140394e+06,38580360.0,10
2010-03-05,9.4540504e+07,1.5304435e+07,10165566.0,9
2010-03-08,9.2809656e+07,6.021938e+06,9281105.0,10
2010-03-09,9.1108504e+07,1.4998725e+07,8978134.0,9
2010-03-10,9.320272e+07,4.735359e+06,45669216.0,10
2010-03-11,9.21697e+07,4.735359e+06,0.0,10
2010-03-12,9.2640344e+07,4.735359e+06,0.0,10
2010-03-15,9.193042e+07,4.735359e+06,0.0,10
2010-03-16,9.470445e+07,1.5808101e+07,11074403.0,9
2010-03-17,9.437947e+07,6.368599e+06,9438086.0,10
2010-03-18,9.309003e+07,2.0198616e+07,13832090.0,8
2010-03-19,9.343263e+07,8.957068e+06,44828768.0,9
2010-03-22,9.303424e+07,9.034972e+06,18688100.0,9
2010-03-23,9.4896504e+07,8.305446e+06,37236896.0,9
2010-03-24,9.5282216e+07,2.9561838e+07,21259580.0,7
2010-03-25,9.534075e+07,954052.0,28603496.0,10
2010-03-26,9.5087544e+07,2.0468256e+07,19517132.0,8
2010-03-29,8.967252e+07,2.530527e+06,17935040.0,10
2010-03-30,8.845496e+07,1.2343837e+07,9814782.0,9
2010-03-31,8.8181496e+07,3.524232e+06,8818282.0,10
2010-04-01,9.409061e+07,3.524232e+06,0.0,10
2010-04-05,8.9174616e+07,1.31572e+07,9634413.0,9
2010-04-06,9.986157e+07,3.169396e+06,9986306.0,10
2010-04-07,9.960408e+07,3.643679e+07,33272386.0,7
2010-04-08,1.0373894e+08,5.309527e+06,31122596.0,10
2010-04-09,1.03990264e+08,1.7282028e+07,11974298.0,9
2010-04-12,1.0200173e+08,5.113446e+06,49044180.0,10
2010-04-13,1.0158958e+08,1.5318551e+07,10206636.0,9
2010-04-14,1.0475388e+08,7.343863e+06,33933992.0,10
2010-04-15,1.0547284e+08,1.7343252e+07,10000890.0,9
2010-04-16,1.073656e+08,6.604963e+06,10736678.0,10
2010-04-19,1.04354024e+08,3.6364836e+07,29764340.0,7
2010-04-20,1.06207e+08,4.49653e+06,31863528.0,10
2010-04-21,1.02420504e+08,4.49653e+06,0.0,10
2010-04-22,1.0391249e+08,2.4333636e+07,19840080.0,8
2010-04-23,1.0410246e+08,3.510954e+06,20819560.0,10
2010-04-26,1.0514408e+08,2.3920484e+07,20412592.0,8
2010-04-27,1.0296267e+08,3.908084e+06,41775160.0,10
2010-04-28,1.067469e+08,3.908084e+06,0.0,10
2010-04-29,1.0944467e+08,3.6665704e+07,32762532.0,7
2010-04-30,1.0811685e+08,4.224337e+06,32436502.0,10
2010-05-03,1.067048e+08,4.224337e+06,0.0,10
2010-05-04,1.0586443e+08,1.2170378e+07,7947232.5,9
2010-05-05,1.0556555e+08,1.612087e+06,10556707.0,10
2010-05-06,1.0216642e+08,1.612087e+06,0.0,10
2010-05-07,1.0185227e+08,1.282164e+07,11211235.0,9
2010-05-10,1.0186989e+08,9.238619e+06,37172740.0,9
2010-05-11,1.02214984e+08,9.238619e+06,0.0,9
2010-05-12,1.0433447e+08,9.238619e+06,0.0,9
2010-05-13,1.0320588e+08,9.238619e+06,0.0,9
2010-05-14,1.0438121e+08,4.1125456e+07,31891616.0,6
2010-05-17,1.0177455e+08,407091.0,40712260.0,10
2010-05-18,1.0152007e+08,1.0815116e+07,10409586.0,9
2010-05-19,1.01274376e+08,1.796577e+06,51758500.0,10
2010-05-20,9.853992e+07,1.796577e+06,0.0,10
2010-05-21,1.0084151e+08,1.3121462e+07,11326584.0,9
2010-05-24,9.898169e+07,3.221662e+06,9898315.0,10
2010-05-25,9.640127e+07,1.4366684e+07,11146694.0,9
2010-05-26,9.7889144e+07,4.584017e+06,9781200.0,10
2010-05-27,1.0228503e+08,4.5406344e+07,40828448.0,6
2010-05-28,1.0285802e+08,4.26856e+06,41131616.0,10
2010-06-01,1.0564986e+08,2.2833952e+07,18568178.0,8
2010-06-02,1.0440797e+08,2.188864e+06,42009768.0,10
2010-06-03,1.01449384e+08,2.568272e+07,23497380.0,8
2010-06-04,1.0594189e+08,4.490532e+06,21189010.0,10
2010-06-07,1.0575988e+08,4.490532e+06,0.0,10
2010-06-08,1.1021584e+08,4.490532e+06,0.0,10
2010-06-09,1.0568926e+08,1.6206345e+07,11717571.0,9
2010-06-10,1.0697021e+08,5.507765e+06,10696975.0,10
2010-06-11,1.0803027e+08,1.4510088e+07,9003674.0,9
2010-06-14,1.0949899e+08,3.558416e+06,10950029.0,10
2010-06-15,1.1180517e+08,1.5303257e+07,11746603.0,9
2010-06-16,1.1293448e+08,5.282322e+06,35160240.0,10
2010-06-17,1.150691e+08,1.4112305e+07,8831308.0,9
2010-06-18,1.1158544e+08,2.383801e+06,32912582.0,10
2010-06-21,1.1265795e+08,1.5826992e+07,13445208.0,9
2010-06-22,1.1617931e+08,6.816577e+06,60711228.0,10
2010-06-23,1.1406888e+08,2.6539164e+07,19725546.0,8
2010-06-24,1.10192264e+08,1.011546e+06,62643096.0,10
2010-06-25,1.1240823e+08,1.011546e+06,0.0,10
2010-06-28,1.09993704e+08,1.011546e+06,0.0,10
2010-06-29,1.0427459e+08,1.2303827e+07,11293975.0,9
2010-06-30,1.0495745e+08,1.806351e+06,10495902.0,10
2010-07-01,1.05531144e+08,1.3186862e+07,11382218.0,9
2010-07-02,1.01995096e+08,2.985671e+06,10199661.0,10
2010-07-06,9.99131e+07,1.3709134e+07,10725072.0,9
2010-07-07,9.683159e+07,4.024377e+06,9683305.0,10
2010-07-08,9.523427e+07,1.5100304e+07,11077589.0,9
2010-07-09,1.0049439e+08,5.049208e+06,10049589.0,10
2010-07-12,1.05776056e+08,1.4661102e+07,9613336.0,9
2010-07-13,1.02896536e+08,3.870338e+06,50959400.0,10
2010-07-14,1.08606936e+08,1.0477123e+07,6607776.0,9
2010-07-15,1.0730659e+08,3.33174e+06,57252300.0,10
2010-07-16,1.1239408e+08,2.5631258e+07,22302864.0,8
2010-07-19,1.0796134e+08,4.035106e+06,21592914.0,10
2010-07-20,1.0638561e+08,2.4983666e+07,20951702.0,8
2010-07-21,1.067653e+08,3.873455e+06,42959264.0,10
2010-07-22,1.08366344e+08,1.3151897e+07,9279834.0,9
2010-07-23,1.1039274e+08,3.202614e+06,56299856.0,10
2010-07-26,1.1148207e+08,1.3822156e+07,10621135.0,9
2010-07-27,1.1158672e+08,531870.0,31350986.0,10
2010-07-28,1.0610824e+08,1.1939394e+07,11409235.0,9
2010-07-29,1.0624298e+08,1.313349e+06,10624451.0,10
2010-07-30,1.1483103e+08,1.2043251e+07,10731512.0,9
2010-08-02,1.1149567e+08,1.63162e+06,34193820.0,10
2010-08-03,1.0746273e+08,1.3171829e+07,11541940.0,9
2010-08-04,1.0678316e+08,2.491754e+06,10678473.0,10
2010-08-05,1.1067146e+08,1.2684584e+07,10194359.0,9
2010-08-06,1.0669967e+08,4.625441e+06,55974016.0,10
2010-08-09,1.1173514e+08,1.5301013e+07,10677174.0,9
2010-08-10,1.1128664e+08,4.170514e+06,11128830.0,10
2010-08-11,1.0678038e+08,4.170514e+06,0.0,10
2010-08-12,1.0741611e+08,1.5192217e+07,11023357.0,9
2010-08-13,1.0998572e+08,4.291158e+06,55103544.0,10
2010-08-16,1.0744383e+08,4.291158e+06,0.0,10
2010-08-17,1.13664616e+08,1.9200432e+07,14911510.0,9
2010-08-18,1.13170936e+08,7.382366e+06,33457322.0,10
2010-08-19,1.0826019e+08,2.7610566e+07,20231236.0,8
2010-08-20,1.13573256e+08,5.401076e+06,45945452.0,10
2010-08-23,1.1350952e+08,5.401076e+06,0.0,10
2010-08-24,1.1114525e+08,2.3191604e+07,17793196.0,8
2010-08-25,1.0733864e+08,1.991095e+06,43192808.0,10
2010-08-26,1.0494076e+08,1.991095e+06,0.0,10
2010-08-27,1.1215281e+08,1.2544001e+07,10554489.0,9
2010-08-30,1.0507555e+08,2.034723e+06,10507702.0,10
2010-08-31,1.09589256e+08,1.2767626e+07,10734513.0,9
2010-09-01,1.0899239e+08,1.866588e+06,10899403.0,10
2010-09-02,1.124008e+08,3.525198e+07,33390400.0,7
2010-09-03,1.1356795e+08,1.174964e+06,34071904.0,10
