Date,Ticker,Price,Qty,Value,Weight,Weight_Pct
2010-01-27,IWSH,1.399999976158142,6743409,9440772,0.09603703022003174,9.6
2010-01-27,MCUJF,0.44999998807907104,22006048,9902721,0.10073624551296234,10.07
2010-01-27,ARMP,1120.0,8321,9319520,0.094803586602211,9.48
2010-01-27,SFRX,0.009499999694526196,1053480960,10008069,0.10180790722370148,10.18
2010-01-27,FKYS,7.37990665435791,1362492,10055064,0.1022859662771225,10.23
2010-01-27,TIMB,9.242253303527832,1021495,9440916,0.09603849798440933,9.6
2010-01-28,CASH,1.0,4071256,4071256,0.04133140017552406,4.13
2010-01-28,ADEA,3.8773040771484375,2050508,7950443,0.08071291446685791,8.07
2010-01-28,TBHC,14.620752334594727,588585,8605556,0.08736362308263779,8.74
2010-01-28,CCEL,1.1710463762283325,8043537,9419355,0.09562531113624573,9.56
2010-01-28,IWSH,1.3899999856948853,6743409,9373338,0.095158152282238,9.52
2010-01-28,MCUJF,0.44999998807907104,22006048,9902721,0.10053244978189468,10.05
2010-01-28,ARMP,1190.0,8321,9901990,0.10052502155303955,10.05
2010-01-28,SFRX,0.009499999694526196,1053480960,10008069,0.10160193592309952,10.16
2010-01-28,FKYS,7.37990665435791,1362492,10055064,0.10207903385162354,10.21
2010-01-28,TIMB,9.167472839355469,1021495,9364528,0.09506870806217194,9.51
2010-01-28,TRCK,22.0,447746,9850412,0.10000140219926834,10.0
2010-01-29,CASH,1.0,4071256,4071256,0.04376608471790012,4.38
2010-01-29,ADEA,3.516814708709717,2050508,7211256,0.07752115279436111,7.75
2010-01-29,TBHC,14.592435836791992,588585,8588889,0.09233073145151138,9.23
2010-01-29,CCEL,1.1630256175994873,8043537,9354840,0.10056471824645996,10.06
2010-01-29,IWSH,1.600000023841858,6743409,10789455,0.11598686128854752,11.6
2010-01-29,MCUJF,0.30000001192092896,22006048,6601814,0.07096964120864868,7.1
2010-01-29,ARMP,1120.0,8321,9319520,0.10018502920866013,10.02
2010-01-29,SFRX,0.008500000461935997,1053480960,8954589,0.09626201540231705,9.63
2010-01-29,FKYS,7.37990665435791,1362492,10055064,0.10809214413166046,10.81
2010-01-29,TIMB,8.929532051086426,1021495,9121472,0.09805601090192795,9.81
2010-01-29,TRCK,20.0,447746,8954920,0.09626556932926178,9.63
2010-02-01,CASH,1.0,4071256,4071256,0.04172239550975146,4.17
2010-02-01,ADEA,3.533200740814209,2050508,7244856,0.07424557954072952,7.42
2010-02-01,TBHC,14.507486343383789,588585,8538889,0.08750687539577484,8.75
2010-02-01,CCEL,1.2031298875808716,8043537,9677420,0.09917458891868591,9.92
2010-02-01,IWSH,1.600000023841858,6743409,10789455,0.1105707660317421,11.06
2010-02-01,MCUJF,0.44999998807907104,22006048,9902721,0.10148348659276962,10.15
2010-02-01,ARMP,1260.0,8321,10484460,0.10744516551494598,10.74
2010-02-01,SFRX,0.007300000172108412,1053480960,7690411,0.0788116380572319,7.88
2010-02-01,FKYS,7.268091678619385,1362492,9902717,0.10148344188928604,10.15
2010-02-01,TIMB,9.228657722473145,1021495,9427028,0.09660856425762177,9.66
2010-02-01,TRCK,22.0,447746,9850412,0.10094741731882095,10.09
2010-02-02,CASH,1.0,24716780,24716780,0.2571841772667683,25.72
2010-02-02,ADEA,3.5557308197021484,2050508,7291054,0.07586521655321121,7.59
2010-02-02,TBHC,14.318709373474121,588585,8427778,0.08769310265779495,8.77
2010-02-02,CCEL,1.1630256175994873,8043537,9354840,0.09733941406011581,9.73
2010-02-02,IWSH,1.4700000286102295,6743409,9912811,0.10314523428678513,10.31
2010-02-02,MCUJF,0.44999998807907104,22006048,9902721,0.10304024815559387,10.3
2010-02-02,ARMP,1120.0,8321,9319520,0.09697189927101135,9.7
2010-02-02,SFRX,0.007000000216066837,1053480960,7374367,0.0767321065068245,7.67
2010-02-02,TIMB,9.599160194396973,1021495,9805494,0.10202857851982117,10.2
2010-02-03,CASH,1.0,4992250,4992250,0.05062882475937097,5.06
2010-02-03,ADEA,3.639708995819092,2050508,7463252,0.07568845897912979,7.57
2010-02-03,TBHC,14.12049388885498,588585,8311111,0.08428700268268585,8.43
2010-02-03,CCEL,1.2031298875808716,8043537,9677420,0.09814340621232986,9.81
2010-02-03,IWSH,1.4299999475479126,6743409,9643075,0.09779509156942368,9.78
2010-02-03,MCUJF,0.44999998807907104,22006048,9902721,0.10042829066514969,10.04
2010-02-03,ARMP,1120.0,8321,9319520,0.09451376646757126,9.45
2010-02-03,SFRX,0.009499999694526196,1053480960,10008069,0.10149667412042618,10.15
2010-02-03,TIMB,9.364622116088867,1021495,9565915,0.09701257944107056,9.7
2010-02-03,ECRO,0.06750000268220901,146085712,9860786,0.10000300407409668,10.0
2010-02-03,QMCI,0.15000000596046448,65738572,9860786,0.10000300407409668,10.0
2010-02-04,CASH,1.0,4992250,4992250,0.05475759570034002,5.48
2010-02-04,ADEA,3.510671377182007,2050508,7198659,0.07895864546298981,7.9
2010-02-04,TBHC,13.705185890197754,588585,8066667,0.08847939968109131,8.85
2010-02-04,CCEL,1.1550047397613525,8043537,9290323,0.1019010990858078,10.19
2010-02-04,IWSH,1.4299999475479126,6743409,9643075,0.10577026754617691,10.58
2010-02-04,MCUJF,0.30000001192092896,22006048,6601814,0.07241213321685791,7.24
2010-02-04,ARMP,1120.0,8321,9319520,0.10222134739160538,10.22
2010-02-04,SFRX,0.007000000216066837,1053480960,7374367,0.08088589459657669,8.09
2010-02-04,TIMB,8.773172378540039,1021495,8961752,0.09829715639352798,9.83
2010-02-04,ECRO,0.06750000268220901,146085712,9860786,0.10815823078155518,10.82
2010-02-04,QMCI,0.15000000596046448,65738572,9860786,0.10815823078155518,10.82
2010-02-05,CASH,1.0,13727989,13727989,0.15033445281193986,15.03
2010-02-05,ADEA,3.4860916137695312,2050508,7148258,0.07828018814325333,7.83
2010-02-05,TBHC,13.648552894592285,588585,8033333,0.08797259628772736,8.8
2010-02-05,CCEL,1.138962984085083,8043537,9161291,0.10032479465007782,10.03
2010-02-05,IWSH,1.4299999475479126,6743409,9643075,0.10560078173875809,10.56
2010-02-05,MCUJF,0.30000001192092896,22006048,6601814,0.07229610532522202,7.23
2010-02-05,SFRX,0.007000000216066837,1053480960,7374367,0.0807562842965126,8.08
2010-02-05,TIMB,8.623608589172363,1021495,8808973,0.09646657854318619,9.65
2010-02-05,ECRO,0.07500000298023224,146085712,10956429,0.1199832484126091,12.0
2010-02-05,QMCI,0.15000000596046448,65738572,9860786,0.10798492282629013,10.8
2010-02-08,CASH,1.0,4353297,4353297,0.04644435481723446,4.64
2010-02-08,ADEA,3.4778995513916016,2050508,7131461,0.0760839655995369,7.61
2010-02-08,TBHC,13.403142929077148,588585,7888889,0.08416479825973511,8.42
2010-02-08,CCEL,1.1469837427139282,8043537,9225806,0.09842806309461594,9.84
2010-02-08,IWSH,1.3899999856948853,6743409,9373338,0.10000205039978027,10.0
2010-02-08,MCUJF,0.30000001192092896,22006048,6601814,0.07043328881263733,7.04
2010-02-08,SFRX,0.009499999694526196,1053480960,10008069,0.10677385330200195,10.68
2010-02-08,TIMB,8.769770622253418,1021495,8958277,0.09557385742664337,9.56
2010-02-08,ECRO,0.07500000298023224,146085712,10956429,0.11689169704914093,11.69
2010-02-08,QMCI,0.15000000596046448,65738572,9860786,0.10520252585411072,10.52
2010-02-08,CVVUF,1.4464800357818604,6480066,9373286,0.1000014990568161,10.0
2010-02-09,CASH,1.0,18151700,18151700,0.19506945842699372,19.51
2010-02-09,TBHC,14.082738876342773,588585,8288889,0.08907755464315414,8.91
2010-02-09,CCEL,1.106879472732544,8043537,8903226,0.09567960351705551,9.57
2010-02-09,IWSH,1.399999976158142,6743409,9440772,0.1014564111828804,10.15
2010-02-09,SFRX,0.009499999694526196,1053480960,10008069,0.10755293071269989,10.76
2010-02-09,TIMB,9.218457221984863,1021495,9416608,0.10119672864675522,10.12
2010-02-09,ECRO,0.07500000298023224,146085712,10956429,0.11774460226297379,11.77
2010-02-09,QMCI,0.11999999731779099,65738572,7888628,0.08477611094713211,8.48
2010-02-09,CVVUF,1.5429120063781738,6480066,9998172,0.1074465736746788,10.74
2010-02-10,CASH,1.0,8568185,8568185,0.0925763515833888,9.26
2010-02-10,TBHC,14.29983139038086,588585,8416666,0.0909392386674881,9.09
2010-02-10,IWSH,1.399999976158142,6743409,9440772,0.10200435668230057,10.2
2010-02-10,SFRX,0.009499999694526196,1053480960,10008069,0.10813381522893906,10.81
2010-02-10,TIMB,9.068896293640137,1021495,9263832,0.1000925824046135,10.01
2010-02-10,ECRO,0.06750000268220901,146085712,9860786,0.10654246807098389,10.65
2010-02-10,QMCI,0.11999999731779099,65738572,7888628,0.08523397147655487,8.52
2010-02-10,CVVUF,1.6393439769744873,6480066,10623057,0.1147785484790802,11.48
2010-02-10,PRSO,28480.0,324,9227520,0.09970024228096008,9.97
2010-02-10,KZIA,776.8268432617188,11914,9255115,0.09999839961528778,10.0
2010-02-11,CASH,1.0,201862,201862,0.0022110984167176225,0.22
2010-02-11,IWSH,1.399999976158142,6743409,9440772,0.10340963304042816,10.34
2010-02-11,SFRX,0.007499999832361937,1053480960,7901107,0.08654489368200302,8.65
2010-02-11,ECRO,0.06750000268220901,146085712,9860786,0.10801026970148087,10.8
2010-02-11,QMCI,0.11999999731779099,65738572,7888628,0.08640821278095245,8.64
2010-02-11,CVVUF,1.6393439769744873,6480066,10623057,0.11635981500148773,11.64
2010-02-11,PRSO,27680.0,324,8968320,0.098234623670578,9.82
2010-02-11,KZIA,757.0770263671875,11914,9019816,0.09879869222640991,9.88
2010-02-11,SLNH,16.008333206176758,570339,9130177,0.10000752657651901,10.0
2010-02-11,FXBY,3.5467236042022705,2574259,9130185,0.10000761598348618,10.0
2010-02-11,ECIA,1.4800000190734863,6169044,9130185,0.10000761598348618,10.0
2010-02-12,CASH,1.0,201862,201862,0.0022191316849992583,0.22
2010-02-12,IWSH,1.3799999952316284,6743409,9305904,0.10230269283056259,10.23
2010-02-12,SFRX,0.007499999832361937,1053480960,7901107,0.0868593230843544,8.69
2010-02-12,ECRO,0.06750000268220901,146085712,9860786,0.10840268433094025,10.84
2010-02-12,QMCI,0.12999999523162842,65738572,8546014,0.09394899010658264,9.39
2010-02-12,CVVUF,1.5429120063781738,6480066,9998172,0.10991301387548447,10.99
2010-02-12,PRSO,27680.0,324,8968320,0.09859152883291245,9.86
2010-02-12,KZIA,757.0770263671875,11914,9019816,0.09915763884782791,9.92
2010-02-12,SLNH,15.443333625793457,570339,8807935,0.09682836383581161,9.68
2010-02-12,FXBY,3.5832881927490234,2574259,9224312,0.10140572488307953,10.14
2010-02-12,ECIA,1.4800000190734863,6169044,9130185,0.10037095844745636,10.04
2010-02-16,CASH,1.0,9506370,9506370,0.10118658096335753,10.12
2010-02-16,SFRX,0.009499999694526196,1053480960,10008069,0.1065267026424408,10.65
2010-02-16,ECRO,0.06750000268220901,146085712,9860786,0.10495901107788086,10.5
2010-02-16,QMCI,0.12999999523162842,65738572,8546014,0.09096447378396988,9.1
2010-02-16,CVVUF,1.6393439769744873,6480066,10623057,0.11307268589735031,11.31
2010-02-16,PRSO,27520.0,324,8916480,0.094907745718956,9.49
2010-02-16,KZIA,766.9519653320312,11914,9137466,0.09725993871688843,9.73
2010-02-16,SLNH,15.443333625793457,570339,8807935,0.09375238418579102,9.38
2010-02-16,FXBY,3.6564159393310547,2574259,9412562,0.10018808394670486,10.02
2010-02-16,ECIA,1.4800000190734863,6169044,9130185,0.09718243777751923,9.72
2010-02-17,CASH,1.0,28032,28032,0.00029579669852390357,0.03
2010-02-17,SFRX,0.009999999776482582,1053480960,10534809,0.11116444319486618,11.12
2010-02-17,ECRO,0.06750000268220901,146085712,9860786,0.10405208170413971,10.41
2010-02-17,QMCI,0.12999999523162842,65738572,8546014,0.0901784673333168,9.02
2010-02-17,CVVUF,1.6393439769744873,6480066,10623057,0.11209564656019211,11.21
2010-02-17,PRSO,27440.0,324,8890560,0.09381414949893951,9.38
2010-02-17,KZIA,783.41015625,11914,9333549,0.09848862141370773,9.85
2010-02-17,SLNH,15.443333625793457,570339,8807935,0.09294228255748749,9.29
2010-02-17,FXBY,3.6564159393310547,2574259,9412562,0.0993223711848259,9.93
2010-02-17,ECIA,1.5,6169044,9253566,0.0976446270942688,9.76
2010-02-17,CPTP,6.56782341003418,1442931,9476916,0.10000144690275192,10.0
2010-02-18,CASH,1.0,28032,28032,0.0002920336325400142,0.03
2010-02-18,SFRX,0.009999999776482582,1053480960,10534809,0.10975023359060287,10.98
2010-02-18,ECRO,0.06750000268220901,146085712,9860786,0.10272835195064545,10.27
2010-02-18,QMCI,0.14000000059604645,65738572,9203400,0.09587979316711426,9.59
2010-02-18,CVVUF,1.5429120063781738,6480066,9998172,0.10415962338447571,10.42
2010-02-18,PRSO,26720.0,324,8657280,0.09019038826227188,9.02
2010-02-18,KZIA,796.5767211914062,11914,9490415,0.09886987507343292,9.89
2010-02-18,SLNH,16.950000762939453,570339,9667246,0.10071207582950592,10.07
2010-02-18,FXBY,3.766108751296997,2574259,9694939,0.10100057721138,10.1
2010-02-18,ECIA,1.5199999809265137,6169044,9376947,0.09768778085708618,9.77
2010-02-18,CPTP,6.56782341003418,1442931,9476916,0.09872924536466599,9.87
2010-02-19,CASH,1.0,27322716,27322716,0.2884316620035183,28.84
2010-02-19,SFRX,0.009999999776482582,1053480960,10534809,0.11121048033237457,11.12
2010-02-19,ECRO,0.06750000268220901,146085712,9860786,0.10409517586231232,10.41
2010-02-19,PRSO,27520.0,324,8916480,0.0941266268491745,9.41
2010-02-19,SLNH,16.950000762939453,570339,9667246,0.10205207020044327,10.21
2010-02-19,FXBY,3.912365436553955,2574259,10071442,0.10631895810365677,10.63
