date,equity,cash,daily_turnover,holdings_count
2010-02-26,1.0315235e+08,2.770384e+06,25613806.0,30
2010-03-01,1.0336294e+08,2.001042e+07,17242622.0,25
2010-03-02,1.0172385e+08,3.0207242e+06,44055108.0,30
2010-03-03,1.01208856e+08,2.4201988e+07,21184440.0,24
2010-03-04,1.0143896e+08,4.414334e+06,47850180.0,30
2010-03-05,1.018245e+08,4.873588e+06,27617636.0,30
2010-03-08,1.0290596e+08,8.3870205e+06,24098948.0,29
2010-03-09,1.01005016e+08,1.8668984e+07,10283506.0,26
2010-03-10,1.0264804e+08,1.3853786e+07,36251572.0,27
2010-03-11,1.0252323e+08,1.4322701e+07,27813116.0,27
2010-03-12,1.0273707e+08,4.072576e+06,17149674.0,30
2010-03-15,1.0179254e+08,4.941097e+06,14443240.0,30
2010-03-16,1.0359914e+08,5.0800935e+06,20846930.0,30
2010-03-17,1.0365404e+08,5.02895e+06,27594156.0,30
2010-03-18,1.03311624e+08,2.8562512e+06,18492840.0,30
2010-03-19,1.02921e+08,2.2706456e+07,19853184.0,24
2010-03-22,1.0294158e+08,2.4229335e+06,41460536.0,30
2010-03-23,1.0433895e+08,1.6017154e+07,13596261.0,26
2010-03-24,1.040866e+08,2.7535428e+06,35317880.0,30
2010-03-25,1.03570104e+08,1.3336758e+07,10584802.0,27
2010-03-26,1.0341106e+08,2.4967852e+06,44322572.0,30
2010-03-29,1.0180234e+08,2.4967852e+06,0.0,30
2010-03-30,1.0223253e+08,1.3260897e+07,10765727.0,27
2010-03-31,1.02827144e+08,2.9764868e+06,10282867.0,30
2010-04-01,1.0448543e+08,1.3904796e+07,10929948.0,27
2010-04-05,1.0427149e+08,3.900857e+06,45616632.0,30
2010-04-06,1.1011647e+08,3.720081e+06,14503448.0,30
2010-04-07,1.1181686e+08,6.818871e+06,55292056.0,30
2010-04-08,1.14808024e+08,6.593014e+06,30395148.0,30
2010-04-09,1.15036856e+08,6.9172135e+06,31006536.0,30
2010-04-12,1.14562584e+08,5.499038e+06,52055680.0,30
2010-04-13,1.13926664e+08,5.4319745e+06,7529252.0,30
2010-04-14,1.16437256e+08,4.8557165e+06,38243776.0,30
2010-04-15,1.1749309e+08,4.846104e+06,31326598.0,30
2010-04-16,1.17115704e+08,4.568362e+06,15340263.0,30
2010-04-19,1.1533897e+08,4.26943e+06,38154936.0,30
2010-04-20,1.1636782e+08,3.761533e+06,46048844.0,30
2010-04-21,1.1477992e+08,3.9450338e+06,7835396.0,30
2010-04-22,1.1517612e+08,3.945049e+06,23027308.0,30
2010-04-23,1.1689627e+08,3.945049e+06,0.0,30
2010-04-26,1.1738754e+08,3.9305362e+06,39121856.0,30
2010-04-27,1.1496083e+08,3.8338775e+06,22899560.0,30
2010-04-28,1.1672981e+08,3.1078118e+06,22623934.0,30
2010-04-29,1.1924543e+08,2.8729616e+07,25625646.0,24
2010-04-30,1.1834825e+08,5.0558195e+06,23670248.0,30
2010-05-03,1.18288264e+08,5.488917e+06,16207577.0,30
2010-05-04,1.1575745e+08,4.069278e+06,29454540.0,30
2010-05-05,1.1399977e+08,4.069278e+06,0.0,30
2010-05-06,1.0995617e+08,3.5974102e+06,6859639.0,30
2010-05-07,1.0945912e+08,4.0422362e+06,7743339.5,30
2010-05-10,1.1187162e+08,2.7862885e+06,13662590.0,30
2010-05-11,1.1166895e+08,1.4814517e+07,12030033.0,27
2010-05-12,1.13589656e+08,3.5348915e+06,19014500.0,30
2010-05-13,1.12565704e+08,3.8238928e+06,45324532.0,30
2010-05-14,1.11422936e+08,3.2299752e+06,43966452.0,30
2010-05-17,1.0961796e+08,7.053826e+06,3824424.25,29
2010-05-18,1.0825955e+08,3.6329232e+06,11015576.0,30
2010-05-19,1.08475896e+08,4.211225e+06,15044256.0,30
2010-05-20,1.0418882e+08,3.5550298e+06,13237879.0,30
2010-05-21,1.05872264e+08,4.248011e+06,7752358.0,30
2010-05-24,1.05741064e+08,4.248011e+06,0.0,30
2010-05-25,1.0389573e+08,4.869416e+06,14476618.0,30
2010-05-26,1.04547176e+08,4.869416e+06,0.0,30
2010-05-27,1.0932429e+08,4.753788e+06,65480372.0,30
2010-05-28,1.0929632e+08,4.704197e+06,36388776.0,30
2010-06-01,1.0966941e+08,3.7032682e+06,20936720.0,30
2010-06-02,1.0966548e+08,3.94805e+06,29494478.0,30
2010-06-03,1.089491e+08,5.6632365e+06,52569548.0,30
2010-06-04,1.0918524e+08,5.784932e+06,7401886.5,30
2010-06-07,1.07650744e+08,5.566132e+06,6959029.5,30
2010-06-08,1.0882763e+08,5.066164e+06,14012724.0,30
2010-06-09,1.066482e+08,5.178735e+06,14334746.0,30
2010-06-10,1.083337e+08,5.054435e+06,14322600.0,30
2010-06-11,1.09943944e+08,4.690909e+06,21628952.0,30
2010-06-14,1.10132104e+08,4.57949e+06,21918780.0,30
2010-06-15,1.1131262e+08,5.1097075e+06,52487648.0,30
2010-06-16,1.12101784e+08,1.0190144e+07,27505734.0,29
2010-06-17,1.1281111e+08,5.449026e+06,17824308.0,30
2010-06-18,1.1292855e+08,6.027474e+06,23168048.0,30
2010-06-21,1.13040056e+08,6.431164e+06,15476970.0,30
2010-06-22,1.1336023e+08,1.933802e+07,20467470.0,27
2010-06-23,1.1311593e+08,4.214922e+06,22586700.0,30
2010-06-24,1.09484824e+08,3.0743188e+06,20760040.0,30
2010-06-25,1.1094104e+08,1.0647262e+07,7574080.0,28
2010-06-28,1.0937542e+08,3.0760562e+06,28893042.0,30
2010-06-29,1.0485035e+08,1.0205677e+07,7130691.0,28
2010-06-30,1.05449336e+08,3.3400295e+06,28284794.0,30
2010-07-01,1.0406763e+08,4.058922e+06,14549655.0,30
2010-07-02,1.03469656e+08,4.058922e+06,0.0,30
2010-07-06,1.0294183e+08,4.29763e+06,7102546.0,30
2010-07-07,1.0229539e+08,4.731336e+06,27717694.0,30
2010-07-08,1.0290014e+08,5.310254e+06,14301364.0,30
2010-07-09,1.05286664e+08,6.01482e+06,28786424.0,30
2010-07-12,1.0700444e+08,6.03981e+06,35700216.0,30
2010-07-13,1.05997304e+08,4.99281e+06,27213280.0,30
2010-07-14,1.07945544e+08,3.6819758e+06,20275748.0,30
2010-07-15,1.0705392e+08,5.168802e+06,30026690.0,30
2010-07-16,1.06788936e+08,5.870222e+06,22063122.0,30
2010-07-19,1.0526013e+08,5.255911e+06,48517660.0,30
2010-07-20,1.05381096e+08,4.4622305e+06,20286146.0,30
2010-07-21,1.0521345e+08,4.519917e+06,14088530.0,30
2010-07-22,1.0740936e+08,4.007138e+06,20972640.0,30
2010-07-23,1.092671e+08,5.296437e+06,81439280.0,30
2010-07-26,1.1025971e+08,9.01352e+06,55183568.0,29
2010-07-27,1.1007081e+08,1.9608236e+07,32612360.0,26
2010-07-28,1.0915044e+08,3.4281544e+07,36509936.0,22
2010-07-29,1.0895153e+08,3.0790682e+07,11037814.0,23
2010-07-30,1.1110446e+08,3.4125484e+07,32968816.0,22
2010-08-02,1.109149e+08,3.0898016e+07,18958922.0,23
2010-08-03,1.0893948e+08,1.6652152e+07,36600132.0,27
2010-08-04,1.1081333e+08,6.675765e+06,56525036.0,30
2010-08-05,1.1275529e+08,5.934409e+06,36850724.0,30
2010-08-06,1.1116656e+08,6.3491055e+06,44890176.0,30
2010-08-09,1.117348e+08,6.370576e+06,22372300.0,30
2010-08-10,1.1098612e+08,6.239619e+06,14669649.0,30
2010-08-11,1.07344296e+08,6.239619e+06,0.0,30
2010-08-12,1.0747036e+08,6.5697505e+06,14661955.0,30
2010-08-13,1.0786545e+08,5.498215e+06,27697774.0,30
2010-08-16,1.0770649e+08,5.498215e+06,0.0,30
2010-08-17,1.1100727e+08,6.903305e+06,8806981.0,30
2010-08-18,1.1078909e+08,6.7889045e+06,14659966.0,30
2010-08-19,1.0793573e+08,7.073041e+06,29072508.0,30
2010-08-20,1.0987882e+08,6.343161e+06,13922966.0,30
2010-08-23,1.08718264e+08,6.343161e+06,0.0,30
2010-08-24,1.06437416e+08,5.849667e+06,20776892.0,30
2010-08-25,1.062506e+08,5.90251e+06,7137359.0,30
2010-08-26,1.03738264e+08,6.12425e+06,14055894.0,30
2010-08-27,1.0935709e+08,5.678735e+06,21429742.0,30
2010-08-30,1.0550728e+08,5.6088125e+06,14000028.0,30
2010-08-31,1.066166e+08,4.445405e+06,34381884.0,30
2010-09-01,1.0763656e+08,4.0019225e+06,28264650.0,30
2010-09-02,1.1003206e+08,3.3964122e+06,58091460.0,30
2010-09-03,1.1251725e+08,3.5019425e+06,37618724.0,30
2010-09-07,1.0960435e+08,3.436658e+06,43784440.0,30
2010-09-08,1.0997672e+08,7.847512e+06,26410892.0,29
2010-09-09,1.107019e+08,2.5068064e+07,24604606.0,24
2010-09-10,1.1121205e+08,3.6221816e+07,33392264.0,21
2010-09-13,1.1207637e+08,3.675687e+07,37901412.0,21
2010-09-14,1.1214446e+08,1.8036996e+07,48578404.0,26
2010-09-15,1.1236654e+08,3.7008748e+07,26467088.0,21
2010-09-16,1.1413703e+08,4.343796e+07,21651154.0,19
2010-09-17,1.1298187e+08,4.674061e+07,25903680.0,18
2010-09-20,1.1207656e+08,4.668204e+07,37307708.0,18
2010-09-21,1.1305979e+08,5.450569e+07,30441060.0,16
2010-09-22,1.133102e+08,3.9080684e+07,29904696.0,20
2010-09-23,1.126546e+08,1.2752051e+07,33761436.0,27
2010-09-24,1.1348286e+08,1.31484e+06,79370352.0,30
2010-09-27,1.14872504e+08,1.2349632e+07,11036447.0,27
2010-09-28,1.1451897e+08,588183.75,34051132.0,30
2010-09-29,1.1424542e+08,1.2346356e+07,11759936.0,27
2010-09-30,1.1452406e+08,782479.5,57164224.0,30
2010-10-01,1.1547483e+08,4.599655e+06,3817748.0,29
2010-10-04,1.12984984e+08,2.6546788e+06,35707892.0,30
2010-10-05,1.1552563e+08,3.0017842e+07,27367268.0,23
2010-10-06,1.17307176e+08,2.557537e+06,42927180.0,30
2010-10-07,1.1602799e+08,6.3479355e+06,3790967.25,29
2010-10-08,1.1656016e+08,2.627599e+06,42912196.0,30
2010-10-11,1.1641843e+08,3.3312074e+07,30689080.0,22
2010-10-12,1.1653139e+08,2.231282e+06,31076132.0,30
2010-10-13,1.1965696e+08,3.1082728e+07,28855772.0,23
2010-10-14,1.1977647e+08,2.9513125e+06,83684008.0,30
2010-10-15,1.19062616e+08,7.194007e+06,4243331.0,29
2010-10-18,1.1951313e+08,3.148199e+06,27824898.0,30
2010-10-19,1.1832102e+08,1.9062064e+07,15916253.0,26
2010-10-20,1.19372984e+08,3.5552198e+06,32249072.0,30
2010-10-21,1.185962e+08,1.1483405e+07,7929374.0,28
2010-10-22,1.1833776e+08,3.7064735e+06,31675132.0,30
2010-10-25,1.190434e+08,3.1389382e+06,31183276.0,30
2010-10-26,1.1995878e+08,3.520247e+07,32068348.0,22
2010-10-27,1.1986164e+08,3.434994e+06,72132384.0,30
2010-10-28,1.228866e+08,6.573144e+06,3138620.75,29
2010-10-29,1.2494326e+08,1.3966632e+06,69805936.0,30
2010-11-01,1.2606936e+08,1.0185177e+07,8789832.0,28
2010-11-02,1.2782667e+08,1.722866e+06,34153336.0,30
2010-11-03,1.27530984e+08,2.2257876e+07,20538092.0,25
2010-11-04,1.2810353e+08,803862.0,72507368.0,30
2010-11-05,1.2845955e+08,8.93899e+06,8136348.0,28
2010-11-08,1.2881132e+08,2.766333e+06,79720560.0,30
2010-11-09,1.2690483e+08,1.1740347e+07,8975360.0,28
2010-11-10,1.2822835e+08,2.0856905e+06,24544196.0,30
2010-11-11,1.26219736e+08,1.5816656e+07,13733026.0,27
2010-11-12,1.245709e+08,3.357513e+06,12457275.0,30
2010-11-15,1.2373437e+08,1.229892e+07,8942749.0,28
2010-11-16,1.2257001e+08,3.933846e+06,16151828.0,30
2010-11-17,1.2235928e+08,3.970732e+06,8195398.0,30
2010-11-18,1.2427324e+08,3.258978e+06,15860708.0,30
2010-11-19,1.2423461e+08,7.5152975e+06,4256958.0,29
2010-11-22,1.2494373e+08,3.5159415e+06,29321152.0,30
2010-11-23,1.23126776e+08,1.1648329e+07,8133607.0,28
2010-11-24,1.2556826e+08,3.0078585e+06,58322844.0,30
2010-11-26,1.2573179e+08,1.1535458e+07,8528879.0,28
2010-11-29,1.24932696e+08,3.0906155e+06,16544652.0,30
2010-11-30,1.23540616e+08,1.1463813e+07,8374454.0,28
2010-12-01,1.2540214e+08,2.7761322e+06,41481812.0,30
2010-12-02,1.26192424e+08,1.0644248e+07,7869296.0,28
2010-12-03,1.2798977e+08,3.0286635e+06,52123884.0,30
2010-12-06,1.2608769e+08,2.8894924e+07,25870138.0,24
2010-12-07,1.2807511e+08,3.814962e+06,51777392.0,30
2010-12-08,1.3120764e+08,1.6975466e+07,13162478.0,27
2010-12-09,1.2834241e+08,4.5506865e+06,81714144.0,30
2010-12-10,1.3008166e+08,4.633882e+06,60801268.0,30
2010-12-13,1.2894578e+08,2.1446602e+07,34011256.0,26
2010-12-14,1.2929904e+08,1.6909938e+07,38570708.0,27
2010-12-15,1.2891407e+08,2.9016426e+07,46492384.0,24
2010-12-16,1.2891368e+08,3.3513265e+06,34502132.0,30
2010-12-17,1.2977566e+08,2.476711e+07,21418996.0,25
2010-12-20,1.2953879e+08,2.6977215e+06,47003512.0,30
2010-12-21,1.2968658e+08,1.564175e+07,12945971.0,27
2010-12-22,1.3024044e+08,2.7464455e+06,47893080.0,30
2010-12-23,1.3135559e+08,1.1666526e+07,8921419.0,28
2010-12-27,1.3122598e+08,3.643316e+06,26975500.0,30
2010-12-28,1.31756776e+08,1.7037964e+07,13396657.0,27
2010-12-29,1.3101036e+08,4.7473945e+06,40121628.0,30
2010-12-30,1.3090929e+08,4.1541855e+06,16864216.0,30
2010-12-31,1.3357269e+08,4.0404475e+06,17698940.0,30
2011-01-03,1.3663026e+08,2.2269448e+07,18231736.0,26
2011-01-04,1.3491262e+08,5.219347e+06,72904984.0,30
2011-01-05,1.3785803e+08,4.4740055e+06,26831090.0,30
2011-01-06,1.3468366e+08,5.4375085e+06,36885920.0,30
2011-01-07,1.3338006e+08,5.5258895e+06,26769120.0,30
2011-01-10,1.3512262e+08,5.5258895e+06,0.0,30
2011-01-11,1.3670557e+08,6.162933e+06,37098824.0,30
2011-01-12,1.3730755e+08,5.1900175e+06,26493292.0,30
2011-01-13,1.3580594e+08,5.189768e+06,27165808.0,30
2011-01-14,1.3781864e+08,4.0330105e+06,53981900.0,30
2011-01-18,1.3756157e+08,1.8236814e+07,14205934.0,27
2011-01-19,1.3377038e+08,5.234752e+06,40513272.0,30
2011-01-20,1.321313e+08,5.234752e+06,0.0,30
2011-01-21,1.3339744e+08,5.234752e+06,0.0,30
2011-01-24,1.3409741e+08,5.032826e+06,17680736.0,30
2011-01-25,1.3061716e+08,4.8406065e+06,17225718.0,30
2011-01-26,1.3330889e+08,5.1519905e+06,35867184.0,30
2011-01-27,1.3300268e+08,5.86273e+06,27316156.0,30
2011-01-28,1.3117268e+08,5.982758e+06,26359308.0,30
2011-01-31,1.3305306e+08,7.203305e+06,36708324.0,30
2011-02-01,1.3644555e+08,7.117086e+06,45321208.0,30
2011-02-02,1.364319e+08,8.45582e+06,28606500.0,30
2011-02-03,1.3572042e+08,8.45582e+06,0.0,30
2011-02-04,1.3546005e+08,8.0494755e+06,44755604.0,30
2011-02-07,1.3676702e+08,8.3399785e+06,45888632.0,30
2011-02-08,1.3894611e+08,8.753656e+06,37473052.0,30
2011-02-09,1.3845394e+08,5.417921e+06,33591652.0,30
2011-02-10,1.370015e+08,5.0969705e+06,17948954.0,30
2011-02-11,1.3685974e+08,5.3877385e+06,45919768.0,30
2011-02-14,1.3574981e+08,5.162348e+06,81243696.0,30
2011-02-15,1.3486139e+08,4.111104e+06,16933116.0,30
2011-02-16,1.3458272e+08,4.111104e+06,0.0,30
2011-02-17,1.3574144e+08,4.060991e+06,18051814.0,30
2011-02-18,1.374139e+08,8.650604e+06,4590301.0,29
2011-02-22,1.3604749e+08,7.4236235e+06,35058984.0,30
2011-02-23,1.380414e+08,1.0305598e+07,39700304.0,30
2011-02-24,1.3962798e+08,1.019256e+07,9196964.0,30
2011-02-25,1.3869846e+08,9.632878e+06,27184832.0,30
2011-02-28,1.3852653e+08,9.096157e+06,36410420.0,30
2011-03-01,1.3783234e+08,1.0070682e+07,19355452.0,30
2011-03-02,1.3936242e+08,9.241621e+06,8463112.0,30
2011-03-03,1.4428437e+08,9.629884e+06,86977280.0,30
2011-03-04,1.441596e+08,1.0514931e+07,10497366.0,30
2011-03-07,1.4305203e+08,1.0514931e+07,0.0,30
2011-03-08,1.4540907e+08,8.239953e+06,26811528.0,30
2011-03-09,1.4766974e+08,1.3548628e+07,34848896.0,30
2011-03-10,1.4349872e+08,1.3716822e+07,9714451.0,30
2011-03-11,1.4415032e+08,1.3583927e+07,19090384.0,30
2011-03-14,1.4209955e+08,1.3160001e+07,37475600.0,30
2011-03-15,1.4021434e+08,1.332663e+07,28214148.0,30
2011-03-16,1.4036138e+08,1.4165354e+07,10197778.0,30
2011-03-17,1.4216454e+08,1.3003417e+07,36755576.0,30
2011-03-18,1.4331168e+08,1.3845042e+07,19953216.0,30
2011-03-21,1.4635333e+08,1.1982778e+07,37172340.0,30
2011-03-22,1.4963784e+08,1.1945646e+07,9940306.0,30
2011-03-23,1.4966909e+08,8.139705e+06,56073420.0,30
2011-03-24,1.4886518e+08,6.183119e+06,57601256.0,30
2011-03-25,1.4984123e+08,2.9967335e+06,26786656.0,30
2011-03-28,1.5024242e+08,3.1839776e+07,28847368.0,24
2011-03-29,1.495522e+08,1.23691e+06,69115736.0,30
2011-03-30,1.5128818e+08,2.1964288e+07,20730488.0,26
2011-03-31,1.5197464e+08,1.7008335e+06,81049560.0,30
2011-04-01,1.532246e+08,4.384356e+07,42149048.0,22
2011-04-04,1.5266515e+08,1.2043502e+07,100512024.0,28
2011-04-05,1.5151808e+08,2.7561506e+07,45829828.0,25
2011-04-06,1.5221522e+08,4.2875652e+07,35615540.0,22
2011-04-07,1.5243659e+08,5.766678e+07,55451236.0,19
2011-04-08,1.5458467e+08,3.6911772e+07,41087312.0,23
2011-04-11,1.5426963e+08,9.323382e+06,54700940.0,29
2011-04-12,1.531608e+08,4.3232435e+06,25636556.0,30
2011-04-13,1.5454163e+08,4.3232435e+06,0.0,30
2011-04-14,1.5454926e+08,2.9471954e+07,25152484.0,25
2011-04-15,1.5408142e+08,3.1674675e+06,66159864.0,30
2011-04-18,1.550652e+08,1.3550869e+07,10384959.0,28
2011-04-19,1.5313606e+08,3.6513175e+06,30942390.0,30
2011-04-20,1.5584006e+08,1.4067064e+07,10417308.0,28
2011-04-21,1.5675688e+08,3.7993295e+06,52445948.0,30
2011-04-25,1.5856821e+08,1.4069796e+07,10272008.0,28
2011-04-26,1.6071016e+08,3.0451835e+06,74703840.0,30
2011-04-27,1.5772373e+08,3.5614456e+07,32574158.0,24
2011-04-28,1.6146635e+08,2.766445e+06,64021992.0,30
2011-04-29,1.6236986e+08,2.4594596e+07,21831424.0,26
2011-05-02,1.616549e+08,2.8900415e+06,53746204.0,30
2011-05-03,1.5269672e+08,8.0239255e+06,5134654.0,29
2011-05-04,1.5300768e+08,3.221228e+06,25803484.0,30
2011-05-05,1.5140035e+08,1.9563326e+07,16344548.0,27
2011-05-06,1.5231573e+08,4.3308545e+06,15230186.0,30
2011-05-09,1.5125336e+08,9.114608e+06,4784471.5,29
2011-05-10,1.5420256e+08,7.1288625e+06,39142240.0,30
2011-05-11,1.5373594e+08,7.3166125e+06,10438482.0,30
2011-05-12,1.5488875e+08,9.468486e+06,33135474.0,30
2011-05-13,1.5117734e+08,9.600665e+06,20292560.0,30
2011-05-16,1.492005e+08,9.514829e+06,9862437.0,30
2011-05-17,1.4785997e+08,1.140894e+07,21612440.0,30
2011-05-18,1.5014435e+08,1.1713114e+07,10315448.0,30
2011-05-19,1.5120762e+08,1.1506584e+07,19957828.0,30
2011-05-20,1.5413813e+08,1.3753398e+07,33064180.0,30
2011-05-23,1.5213749e+08,1.3271292e+07,29931708.0,30
2011-05-24,1.5180173e+08,1.0596752e+07,47935576.0,30
2011-05-25,1.5260322e+08,1.077856e+07,30707958.0,30
2011-05-26,1.5422578e+08,1.1355305e+07,21143750.0,30
2011-05-27,1.5446274e+08,8.8364e+06,28378708.0,30
2011-05-31,1.5654834e+08,6.5709355e+06,70805664.0,30
2011-06-01,1.5444507e+08,6.3412985e+06,10068304.0,30
2011-06-02,1.535766e+08,4.075862e+06,59176704.0,30
2011-06-03,1.5237365e+08,1.437714e+07,10302824.0,28
2011-06-06,1.5005176e+08,4.776001e+06,20412862.0,30
2011-06-07,1.4791854e+08,4.3277305e+06,9414472.0,30
2011-06-08,1.482588e+08,2.4205016e+07,19880270.0,26
2011-06-09,1.4957558e+08,4.5242355e+06,30183752.0,30
2011-06-10,1.4734997e+08,4.473885e+06,9774516.0,30
2011-06-13,1.463163e+08,4.433102e+06,29227702.0,30
2011-06-14,1.4701762e+08,4.433102e+06,0.0,30
2011-06-15,1.4487146e+08,4.497508e+06,38704096.0,30
2011-06-16,1.4406515e+08,4.870999e+06,29171116.0,30
2011-06-17,1.471094e+08,4.7838705e+06,48958712.0,30
2011-06-20,1.4655738e+08,4.7838705e+06,0.0,30
2011-06-21,1.4719322e+08,3.327646e+06,57253200.0,30
2011-06-22,1.4631925e+08,8.2710665e+06,4944162.0,29
2011-06-23,1.451901e+08,3.550292e+06,24321114.0,30
2011-06-24,1.4369227e+08,1.3471996e+07,9923193.0,28
2011-06-27,1.4248651e+08,3.0947745e+06,46627008.0,30
2011-06-28,1.4120371e+08,8.192928e+06,5098918.5,29
2011-06-29,1.4324144e+08,3.704491e+06,43267252.0,30
2011-06-30,1.442078e+08,2.3747778e+07,20046294.0,26
2011-07-01,1.4512224e+08,4.2079645e+06,57872000.0,30
2011-07-05,1.451895e+08,1.9140652e+07,14934928.0,27
2011-07-06,1.4148186e+08,5.3925075e+06,33418692.0,30
2011-07-07,1.4697376e+08,4.6713975e+06,38479188.0,30
2011-07-08,1.4590818e+08,2.53348e+07,40124636.0,25
2011-07-11,1.4528643e+08,1.8073972e+07,21789392.0,26
2011-07-12,1.465502e+08,8.886024e+06,39645084.0,28
2011-07-13,1.5072613e+08,2.966607e+06,14179809.0,29
2011-07-14,1.4852898e+08,1.4187154e+07,11222232.0,27
2011-07-15,1.459454e+08,104643.5,73502160.0,30
2011-07-18,1.4452709e+08,1.22875e+07,12184684.0,28
2011-07-19,1.523268e+08,1.9454315e+06,50599228.0,30
2011-07-20,1.5504477e+08,1.1515733e+07,9571737.0,28
2011-07-21,1.5288536e+08,1.5953515e+06,20660264.0,30
2011-07-22,1.5420723e+08,3.3317636e+07,31727044.0,24
2011-07-25,1.5293899e+08,2.1344695e+06,60593876.0,30
2011-07-26,1.521364e+08,1.3923274e+07,11790573.0,29
2011-07-27,1.5088373e+08,8.908003e+06,35226880.0,30
2011-07-28,1.4824293e+08,8.908003e+06,0.0,30
2011-07-29,1.4782494e+08,8.0132875e+06,18818424.0,30
2011-08-01,1.4724035e+08,6.8277145e+06,8631729.0,30
2011-08-02,1.4440464e+08,7.28317e+06,19712758.0,30
2011-08-03,1.4371968e+08,8.2530075e+06,20135828.0,30
2011-08-04,1.3895454e+08,8.2530075e+06,0.0,30
2011-08-05,1.3696294e+08,8.1871875e+06,27331586.0,30
2011-08-08,1.2757511e+08,8.1871875e+06,0.0,30
2011-08-09,1.322443e+08,8.1871875e+06,0.0,30
2011-08-10,1.2657073e+08,8.1871875e+06,0.0,30
2011-08-11,1.31297896e+08,9.346421e+06,27423734.0,30
2011-08-12,1.3366781e+08,1.0306364e+07,18785512.0,30
2011-08-15,1.357054e+08,8.802691e+06,43739912.0,30
2011-08-16,1.3337422e+08,6.4956235e+06,59947292.0,30
2011-08-17,1.3742963e+08,5.655728e+06,54143288.0,30
2011-08-18,1.3194557e+08,5.655728e+06,0.0,30
2011-08-19,1.3063958e+08,6.5423935e+06,18308350.0,30
2011-08-22,1.3053731e+08,5.4266585e+06,16273143.0,30
2011-08-23,1.3169837e+08,5.4266585e+06,0.0,30
2011-08-24,1.3274251e+08,5.448335e+06,8872594.0,30
2011-08-25,1.32277784e+08,2.188813e+06,58444508.0,30
2011-08-26,1.369104e+08,4.4366624e+07,42184136.0,21
2011-08-29,1.4023568e+08,1.2284739e+07,80127824.0,28
2011-08-30,1.4092851e+08,2.629703e+06,27931204.0,30
2011-08-31,1.4129536e+08,4.9132076e+07,46509352.0,20
2011-09-01,1.4102683e+08,4.9223536e+07,37705736.0,20
2011-09-02,1.4205771e+08,4.867844e+07,37344032.0,20
2011-09-06,1.407936e+08,4.8126376e+07,27597470.0,20
2011-09-07,1.3900565e+08,1.669387e+06,55491236.0,30
2011-09-08,1.4028104e+08,6.3664395e+06,4697757.0,29
2011-09-09,1.346946e+08,678354.0,12273258.0,30
2011-09-12,1.3454595e+08,1.4733968e+07,14057724.0,27
2011-09-13,1.3705813e+08,1.3152605e+06,59692576.0,30
2011-09-14,1.3887424e+08,1.2037384e+07,10723732.0,28
2011-09-15,1.3804387e+08,3.0085315e+06,27788048.0,30
2011-09-16,1.3907941e+08,1.6943348e+07,13936906.0,27
2011-09-19,1.3791088e+08,3.2599075e+06,59882176.0,30
