Date,Ticker,Price,Qty,Value,Weight,Weight_Pct
2010-01-04,CASH,1.0,9986518,9986518,0.09987865962390284,9.99
2010-01-04,SLNH,13.183333396911621,758533,9999993,0.10001342743635178,10.0
2010-01-04,FGOVF,0.5820000171661377,17182130,10000000,0.10001349449157715,10.0
2010-01-04,JSDA,0.46000000834465027,21739130,10000000,0.10001349449157715,10.0
2010-01-04,DRS,4.6536078453063965,2148870,9999998,0.10001347959041595,10.0
2010-01-04,ADEA,4.876839637756348,2050508,9999999,0.10001348704099655,10.0
2010-01-04,TBHC,16.989898681640625,588585,10000000,0.10001349449157715,10.0
2010-01-04,HLIO,14.996603965759277,666817,9999990,0.10001339763402939,10.0
2010-01-04,ALTX,0.12999999523162842,76923080,10000000,0.10001349449157715,10.0
2010-01-04,CCEL,1.2432341575622559,8043537,10000000,0.10001349449157715,10.0
2010-01-05,CASH,1.0,30346188,30346188,0.2946060458308095,29.46
2010-01-05,SLNH,16.950000762939453,758533,12857135,0.12481929361820221,12.48
2010-01-05,FGOVF,0.5400000214576721,17182130,9278351,0.09007583558559418,9.01
2010-01-05,JSDA,0.46000000834465027,21739130,10000000,0.0970817282795906,9.71
2010-01-05,DRS,4.911041736602783,2148870,10553190,0.10245219618082047,10.25
2010-01-05,ADEA,4.9280476570129395,2050508,10105001,0.09810110181570053,9.81
2010-01-05,HLIO,14.795856475830078,666817,9866129,0.0957820862531662,9.58
2010-01-05,ALTX,0.12999999523162842,76923080,10000000,0.0970817282795906,9.71
2010-01-06,CASH,1.0,8111714,8111714,0.07835707170071675,7.84
2010-01-06,SLNH,16.008333206176758,758533,12142849,0.11729680001735687,11.73
2010-01-06,FGOVF,0.5699999928474426,17182130,9793814,0.09460572153329849,9.46
2010-01-06,JSDA,0.4699999988079071,21739130,10217391,0.09869737178087234,9.87
2010-01-06,DRS,5.346698760986328,2148870,11489361,0.11098427325487137,11.1
2010-01-06,CRAWA,4.010000228881836,2581910,10353460,0.10001175850629807,10.0
2010-01-06,SWKH,4.907922267913818,2109540,10353458,0.10001174360513687,10.0
2010-01-06,IWSH,1.4299999475479126,7240183,10353461,0.10001177340745926,10.0
2010-01-06,BKTI,12.956258773803711,799108,10353450,0.1000116616487503,10.0
2010-01-06,CVVUF,1.5429120063781738,6710338,10353461,0.10001177340745926,10.0
2010-01-07,CASH,1.0,39901644,39901644,0.3871800365389743,38.72
2010-01-07,SLNH,14.313333511352539,758533,10857136,0.10535070300102234,10.54
2010-01-07,FGOVF,0.5759999752044678,17182130,9896906,0.0960332453250885,9.6
2010-01-07,CRAWA,4.010000228881836,2581910,10353460,0.10046335309743881,10.05
2010-01-07,SWKH,4.966350078582764,2109540,10476714,0.10165933519601822,10.17
2010-01-07,IWSH,1.4600000381469727,7240183,10570667,0.10257099568843842,10.26
2010-01-07,CVVUF,1.6393439769744873,6710338,11000552,0.10674232244491577,10.67
2010-01-08,CASH,1.0,9760794,9760794,0.09492461109360595,9.49
2010-01-08,SLNH,13.936666488647461,758533,10571421,0.10280803591012955,10.28
2010-01-08,FGOVF,0.5699999928474426,17182130,9793814,0.09524573385715485,9.52
2010-01-08,CRAWA,4.010000228881836,2581910,10353460,0.10068833827972412,10.07
2010-01-08,SWKH,4.907922267913818,2109540,10353458,0.10068832337856293,10.07
2010-01-08,IWSH,1.5,7240183,10860274,0.10561715066432953,10.56
2010-01-08,ESMC,1.6699999570846558,6157762,10283462,0.10000760853290558,10.0
2010-01-08,ALNT,1.6817545890808105,6114722,10283462,0.10000760853290558,10.0
2010-01-08,LDWY,17.29851722717285,594470,10283450,0.10000748932361603,10.0
2010-01-08,QMCO,478.3999938964844,21495,10283208,0.1000051349401474,10.0
2010-01-11,CASH,1.0,41225208,41225208,0.3989119536622342,39.89
2010-01-11,SLNH,13.936666488647461,758533,10571421,0.10229338705539703,10.23
2010-01-11,FGOVF,0.5699999928474426,17182130,9793814,0.0947689488530159,9.48
2010-01-11,CRAWA,4.010000228881836,2581910,10353460,0.10018430650234222,10.02
2010-01-11,IWSH,1.5,7240183,10860274,0.10508845001459122,10.51
2010-01-11,ESMC,1.690000057220459,6157762,10406618,0.10069868713617325,10.07
2010-01-11,ALNT,1.6572027206420898,6114722,10133334,0.09805428236722946,9.81
2010-01-12,CASH,1.0,7829219,7829219,0.07317799096413087,7.32
2010-01-12,SLNH,18.83333396911621,758533,14285705,0.13352534174919128,13.35
2010-01-12,CRAWA,4.010000228881836,2581910,10353460,0.09677151590585709,9.68
2010-01-12,IWSH,1.5,7240183,10860274,0.10150859504938126,10.15
2010-01-12,ESMC,1.649999976158142,6157762,10160307,0.09496615827083588,9.5
2010-01-12,TKOI,0.15199999511241913,70394576,10699975,0.10001032054424286,10.0
2010-01-12,CCEL,1.323442816734314,8084954,10699974,0.10001030564308167,10.0
2010-01-12,ACFN,100.98318481445312,105957,10699875,0.10000938177108765,10.0
2010-01-12,PRG,12.051233291625977,887873,10699965,0.1000102236866951,10.0
2010-01-12,CSR,35.246273040771484,303577,10699958,0.10001015663146973,10.0
2010-01-13,CASH,1.0,39947748,39947748,0.37293723740751006,37.29
2010-01-13,SLNH,18.83333396911621,758533,14285705,0.13336600363254547,13.34
2010-01-13,CRAWA,4.010000228881836,2581910,10353460,0.09665603190660477,9.67
2010-01-13,ESMC,1.600000023841858,6157762,9852419,0.09197849780321121,9.2
2010-01-13,TKOI,0.1599999964237213,70394576,11263132,0.10514838993549347,10.51
2010-01-13,CCEL,1.323442816734314,8084954,10699974,0.09989095479249954,9.99
2010-01-13,PRG,12.067158699035645,887873,10714104,0.10002286732196808,10.0
2010-01-14,CASH,1.0,1487524,1487524,0.013797396236349934,1.38
2010-01-14,CRAWA,4.010000228881836,2581910,10353460,0.09603259712457657,9.6
2010-01-14,ESMC,1.590000033378601,6157762,9790842,0.09081408381462097,9.08
2010-01-14,CCEL,1.323442816734314,8084954,10699974,0.09924665838479996,9.92
2010-01-14,ADEA,4.1251397132873535,2613943,10782880,0.10001564025878906,10.0
2010-01-14,MMTIF,0.550000011920929,19605240,10782882,0.10001566261053085,10.0
2010-01-14,PCSV,0.9100000262260437,11849321,10782882,0.10001566261053085,10.0
2010-01-14,RGP,12.091665267944336,891761,10782876,0.10001560300588608,10.0
2010-01-14,TBHC,16.027137756347656,672789,10782882,0.10001566261053085,10.0
2010-01-14,AD,24.009288787841797,449112,10782860,0.10001545399427414,10.0
2010-01-14,VTRS,14.607185363769531,738190,10782878,0.10001562535762787,10.0
2010-01-15,CASH,1.0,43245752,43245752,0.4048912901004401,40.49
2010-01-15,CRAWA,4.010000228881836,2581910,10353460,0.096934974193573,9.69
2010-01-15,ESMC,1.5700000524520874,6157762,9667687,0.09051437675952911,9.05
2010-01-15,ADEA,3.8732070922851562,2613943,10124343,0.09478984773159027,9.48
2010-01-15,MMTIF,0.5699999928474426,19605240,11174987,0.10462657362222672,10.46
2010-01-15,PCSV,0.9800000190734863,11849321,11612335,0.1087212786078453,10.87
2010-01-15,AD,23.668350219726562,449112,10629740,0.09952165931463242,9.95
2010-01-19,CASH,1.0,1480796,1480796,0.01383453965463634,1.38
2010-01-19,CRAWA,4.099999904632568,2581910,10585831,0.09889958053827286,9.89
2010-01-19,ESMC,1.5700000524520874,6157762,9667687,0.09032168984413147,9.03
2010-01-19,ADEA,3.9653775691986084,2613943,10365271,0.09683896601200104,9.68
2010-01-19,PKTX,0.08500000089406967,125943984,10705239,0.10001516342163086,10.0
2010-01-19,ACFN,94.96125030517578,112732,10705172,0.10001453757286072,10.0
2010-01-19,NPKI,4.300000190734863,2489590,10705237,0.10001514106988907,10.0
2010-01-19,ACNT,6.680107116699219,1602555,10705239,0.10001516342163086,10.0
2010-01-19,DSGR,7.914822578430176,1352555,10705233,0.10001510381698608,10.0
2010-01-19,CTRA,7.85089111328125,1363569,10705232,0.10001509636640549,10.0
2010-01-19,TBHC,15.621268272399902,685298,10705224,0.10001502186059952,10.0
2010-01-20,CASH,1.0,22203248,22203248,0.21012542842282106,21.01
2010-01-20,CRAWA,4.099999904632568,2581910,10585831,0.10018139332532883,10.02
2010-01-20,ESMC,1.5700000524520874,6157762,9667687,0.09149233251810074,9.15
2010-01-20,ADEA,3.936701536178589,2613943,10290313,0.09738469123840332,9.74
2010-01-20,PKTX,0.08500000089406967,125943984,10705239,0.10131143778562546,10.13
2010-01-20,NPKI,4.320000171661377,2489590,10755029,0.10178263485431671,10.18
2010-01-20,ACNT,6.524374485015869,1602555,10455669,0.09894957393407822,9.89
2010-01-20,CTRA,7.747024059295654,1363569,10563602,0.09997101873159409,10.0
2010-01-20,TBHC,15.234275817871094,685298,10440019,0.09880146384239197,9.88
2010-01-21,CASH,1.0,9797529,9797529,0.09386103782994344,9.39
2010-01-21,CRAWA,4.099999904632568,2581910,10585831,0.10141302645206451,10.14
2010-01-21,NPKI,4.309999942779541,2489590,10730133,0.10279545187950134,10.28
2010-01-21,ACNT,6.598143100738525,1602555,10573887,0.10129860043525696,10.13
2010-01-21,CTRA,7.69867467880249,1363569,10497674,0.10056848078966141,10.06
2010-01-21,MCUJF,0.44999998807907104,23199368,10439715,0.10001322627067566,10.0
2010-01-21,ARMP,1120.0,9321,10439520,0.10001135617494583,10.0
2010-01-21,FKYS,7.268091678619385,1436376,10439712,0.10001319646835327,10.0
2010-01-21,BKNG,204.69070434570312,51002,10439635,0.10001245886087418,10.0
2010-01-21,DINO,6.868914604187012,1519849,10439713,0.10001320391893387,10.0
2010-01-22,CASH,1.0,51070592,51070592,0.49165533764190544,49.17
2010-01-22,CRAWA,4.099999904632568,2581910,10585831,0.10190953314304352,10.19
2010-01-22,MCUJF,0.44999998807907104,23199368,10439715,0.1005028784275055,10.05
2010-01-22,ARMP,1190.0,9321,11091990,0.10678231716156006,10.68
2010-01-22,FKYS,7.268091678619385,1436376,10439712,0.1005028486251831,10.05
2010-01-22,BKNG,200.91253662109375,51002,10246941,0.09864705055952072,9.86
2010-01-25,CASH,1.0,8027081,8027081,0.07550429057949236,7.55
2010-01-25,MCUJF,0.6000000238418579,23199368,13919621,0.13093067705631256,13.09
2010-01-25,ARMP,1120.0,9321,10439520,0.09819616377353668,9.82
2010-01-25,FKYS,7.053401947021484,1436376,10131337,0.09529733657836914,9.53
2010-01-25,FALC,334.0,31834,10632556,0.1000119000673294,10.0
2010-01-25,SFRX,0.008999999612569809,1181395584,10632560,0.10001193732023239,10.0
2010-01-25,ACFN,87.08641815185547,122092,10632555,0.10001188516616821,10.0
2010-01-25,CCEL,1.2111507654190063,8778891,10632561,0.10001194477081299,10.0
2010-01-25,IFNNY,4.479374408721924,2373670,10632557,0.10001190751791,10.0
2010-01-25,ROYL,2.5299999713897705,4202593,10632560,0.10001193732023239,10.0
2010-01-26,CASH,1.0,40559244,40559244,0.3924987750635848,39.25
2010-01-26,MCUJF,0.44999998807907104,23199368,10439715,0.10102691501379013,10.1
2010-01-26,ARMP,1050.0,9321,9787050,0.09471096843481064,9.47
2010-01-26,FKYS,7.37990665435791,1436376,10600321,0.10258112847805023,10.26
2010-01-26,FALC,323.0,31834,10282382,0.09950438141822815,9.95
2010-01-26,SFRX,0.009399999864399433,1181395584,11105118,0.10746613889932632,10.75
2010-01-26,CCEL,1.2031298875808716,8778891,10562146,0.10221169888973236,10.22
2010-01-27,CASH,1.0,9339353,9339353,0.08923052620001207,8.92
2010-01-27,MCUJF,0.44999998807907104,23199368,10439715,0.09974366426467896,9.97
2010-01-27,FALC,341.0,31834,10855394,0.10371516644954681,10.37
2010-01-27,SFRX,0.009499999694526196,1181395584,11223258,0.10722982883453369,10.72
2010-01-27,TRCK,20.0,523397,10467940,0.10001333057880402,10.0
2010-01-27,FMCC,1.2100000381469727,8651206,10467960,0.10001352429389954,10.0
2010-01-27,WDS,17.06779670715332,613316,10467953,0.10001345723867416,10.0
2010-01-27,MBGAF,24.713525772094727,423572,10467958,0.10001350194215775,10.0
2010-01-27,EQNR,9.617602348327637,1088416,10467952,0.10001344233751297,10.0
2010-01-27,FNMA,1.0099999904632568,10364316,10467959,0.10001350939273834,10.0
2010-01-28,CASH,1.0,61770640,61770640,0.5872100009278145,58.72
2010-01-28,MCUJF,0.44999998807907104,23199368,10439715,0.09924302250146866,9.92
2010-01-28,FALC,343.0,31834,10919062,0.10379983484745026,10.38
2010-01-28,TRCK,22.0,523397,11514734,0.10946246981620789,10.95
2010-01-28,WDS,17.200414657592773,613316,10549290,0.10028467327356339,10.03
2010-01-29,CASH,1.0,2632292,2632292,0.026229383918595573,2.62
2010-01-29,MCUJF,0.30000001192092896,23199368,6959810,0.06935079395771027,6.94
2010-01-29,TRCK,20.0,523397,10467940,0.10430742800235748,10.43
2010-01-29,QMCI,0.15000000596046448,66914552,10037183,0.10001517087221146,10.0
2010-01-29,ANIX,13.0,772091,10037183,0.10001517087221146,10.0
2010-01-29,ARMP,1120.0,8961,10036320,0.10000656545162201,10.0
2010-01-29,ONCY,22.420000076293945,447688,10037165,0.10001499205827713,10.0
2010-01-29,AZTA,6.553887367248535,1531485,10037180,0.10001514106988907,10.0
2010-01-29,ELTP,0.09000000357627869,111524248,10037183,0.10001517087221146,10.0
2010-01-29,SRL,28.431745529174805,353027,10037174,0.1000150814652443,10.0
2010-01-29,AVNT,5.615644454956055,1787360,10037178,0.10001511871814728,10.0
2010-02-01,CASH,1.0,34528436,34528436,0.3200964326533694,32.01
2010-02-01,MCUJF,0.44999998807907104,23199368,10439715,0.09678155183792114,9.68
2010-02-01,QMCI,0.15000000596046448,66914552,10037183,0.09304986894130707,9.3
2010-02-01,ANIX,12.0,772091,9265092,0.08589218556880951,8.59
2010-02-01,ARMP,1260.0,8961,11290860,0.10467210412025452,10.47
2010-02-01,ONCY,22.135000228881836,447688,9909574,0.0918668657541275,9.19
2010-02-01,ELTP,0.10999999940395355,111524248,12267667,0.11372760683298111,11.37
2010-02-01,SRL,28.69561195373535,353027,10130326,0.09391335397958755,9.39
2010-02-02,CASH,1.0,2602600,2602600,0.02437030488182172,2.44
2010-02-02,MCUJF,0.44999998807907104,23199368,10439715,0.09775572270154953,9.78
