Date,Ticker,Price,Qty,Value,Weight,Weight_Pct
2010-01-04,CASH,1.0,21822,21822,0.00021825272044784954,0.02
2010-01-04,QMCI,0.15000000596046448,66666664,10000000,0.10001499205827713,10.0
2010-01-04,SFRX,0.010999999940395355,909090944,10000000,0.10001499205827713,10.0
2010-01-04,TRCK,26.0,384615,9999990,0.10001489520072937,10.0
2010-01-04,PMDI,4.557299613952637,2194282,10000001,0.10001500695943832,10.0
2010-01-04,FNFI,5.332357406616211,1875343,9999999,0.10001498460769653,10.0
2010-01-04,PRSO,32000.0,312,9984000,0.0998549684882164,9.99
2010-01-04,IMPM,3.5999999046325684,2777777,9999997,0.10001496225595474,10.0
2010-01-04,NOBH,8.231987953186035,1214773,9999997,0.10001496225595474,10.0
2010-01-04,RTO,7.356505870819092,1359341,10000000,0.10001499205827713,10.0
2010-01-04,AIMI,31679.990234375,315,9979197,0.09980693459510803,9.98
2010-01-05,CASH,1.0,19433228,19433228,0.19282578612423149,19.28
2010-01-05,QMCI,0.14000000059604645,66666664,9333333,0.09260979294776917,9.26
2010-01-05,SFRX,0.012000000104308128,909090944,10909091,0.10824522376060486,10.82
2010-01-05,TRCK,26.0,384615,9999990,0.09922468662261963,9.92
2010-01-05,PMDI,4.632293701171875,2194282,10164559,0.10085761547088623,10.09
2010-01-05,FNFI,5.8171162605285645,1875343,10909088,0.10824519395828247,10.82
2010-01-05,IMPM,3.7100000381469727,2777777,10305553,0.10225662589073181,10.23
2010-01-05,NOBH,7.98894739151001,1214773,9704758,0.09629525244235992,9.63
2010-01-05,RTO,7.372448444366455,1359341,10021671,0.09943981468677521,9.94
2010-01-06,CASH,1.0,9778523,9778523,0.09941906704069607,9.94
2010-01-06,QMCI,0.11999999731779099,66666664,7999999,0.08133666962385178,8.13
2010-01-06,SFRX,0.012000000104308128,909090944,10909091,0.11091364920139313,11.09
2010-01-06,TRCK,24.0,384615,9230760,0.09384991228580475,9.38
2010-01-06,PMDI,4.5861430168151855,2194282,10063291,0.10231433063745499,10.23
2010-01-06,FNFI,5.8171162605285645,1875343,10909088,0.11091361939907074,11.09
2010-01-06,RTO,7.324626445770264,1359341,9956665,0.10123024880886078,10.12
2010-01-06,SNT,2.3055310249328613,4266437,9836403,0.1000075414776802,10.0
