date,equity,cash,daily_turnover,holdings_count
2010-08-17,1.04704376e+08,1.535073e+07,10698726.0,18
2010-08-18,1.0673629e+08,5.2242415e+06,53905540.0,20
2010-08-19,1.0508616e+08,4.116335e+06,19912896.0,20
2010-08-20,1.0615802e+08,3.4413252e+07,30301464.0,14
2010-08-23,1.0539282e+08,304494.5,71305128.0,20
2010-08-24,1.01906664e+08,1.8384852e+07,18083070.0,17
2010-08-25,1.0157134e+08,2.689454e+06,35092464.0,20
2010-08-26,1.0095304e+08,7.4111405e+06,4722395.0,19
2010-08-27,1.0346369e+08,2.962609e+06,36944668.0,20
2010-08-30,1.0169688e+08,2.3781216e+07,20821730.0,16
2010-08-31,1.0116859e+08,3.101913e+06,80513248.0,20
2010-09-01,1.02641496e+08,2.901717e+07,25919146.0,15
2010-09-02,1.0337056e+08,8.3370505e+06,62032620.0,19
2010-09-03,1.06350344e+08,3.161865e+06,48010664.0,20
2010-09-07,1.0524689e+08,3.8977716e+07,35821220.0,13
2010-09-08,1.05656616e+08,2.1789228e+07,67354880.0,16
2010-09-09,1.053353e+08,3.6659896e+07,46479664.0,13
2010-09-10,1.0606121e+08,4.8364812e+07,32919064.0,11
2010-09-13,1.066942e+08,1.112947e+06,91421512.0,20
2010-09-14,1.0674952e+08,1.6699728e+07,15589120.0,17
2010-09-15,1.0658716e+08,1.2492055e+06,91085600.0,20
2010-09-16,1.095027e+08,2.8209456e+07,26964296.0,15
2010-09-17,1.08154136e+08,1.46122e+06,70610472.0,20
2010-09-20,1.0838973e+08,3.8959736e+07,37504140.0,13
2010-09-21,1.09005896e+08,822450.0,70889728.0,20
2010-09-22,1.0883775e+08,6.37212e+06,5550502.5,19
2010-09-23,1.0792349e+08,583796.0,37388900.0,20
2010-09-24,1.0783384e+08,3.791676e+07,37338564.0,13
2010-09-27,1.0877088e+08,921357.0,71796944.0,20
2010-09-28,1.08773144e+08,1.1999056e+07,11079360.0,18
2010-09-29,1.0858417e+08,1.9656265e+06,76854560.0,20
2010-09-30,1.1086729e+08,3.5261508e+07,33300876.0,14
2010-10-01,1.1093293e+08,1.5776835e+06,55068716.0,20
2010-10-04,1.0685849e+08,2.8834652e+07,27261058.0,15
2010-10-05,1.0955892e+08,1.1871055e+06,70975608.0,20
2010-10-06,1.10536024e+08,1.7390538e+07,16205862.0,17
2010-10-07,1.1042498e+08,650997.5,38481376.0,20
2010-10-08,1.1171612e+08,4.0689292e+07,40044300.0,13
2010-10-11,1.1338121e+08,177438.5,129607832.0,20
2010-10-12,1.1360269e+08,2.4302208e+07,24128388.0,16
2010-10-13,1.150824e+08,1.6055425e+06,80900272.0,20
2010-10-14,1.14879944e+08,4.183477e+07,40235260.0,13
2010-10-15,1.1393065e+08,2.015095e+06,51334164.0,20
2010-10-18,1.1544941e+08,4.7375056e+07,45366764.0,12
2010-10-19,1.1606018e+08,1.4264775e+06,70078304.0,20
2010-10-20,1.1740699e+08,1.340833e+07,11983650.0,18
2010-10-21,1.1687688e+08,2.7050385e+06,47745880.0,20
2010-10-22,1.1748493e+08,1.4697516e+07,11994278.0,18
2010-10-25,1.1616424e+08,2.124347e+06,57139036.0,20
2010-10-26,1.1805601e+08,2.6367412e+07,24246702.0,16
2010-10-27,1.1688591e+08,1.907766e+06,69067624.0,20
2010-10-28,1.2053949e+08,3.0484342e+07,28580864.0,15
2010-10-29,1.2289876e+08,4.747917e+06,48014248.0,19
2010-11-01,1.2278577e+08,4.600605e+07,41264316.0,12
2010-11-02,1.2264796e+08,2.806299e+06,116282616.0,20
2010-11-03,1.222948e+08,8.828256e+06,6022860.5,19
2010-11-04,1.2484373e+08,3.0201035e+06,94091792.0,20
2010-11-05,1.2510653e+08,4.0574344e+07,37559880.0,14
2010-11-08,1.2511551e+08,2.585428e+06,99651768.0,20
2010-11-09,1.2324976e+08,4.097557e+07,38395896.0,14
2010-11-10,1.2480524e+08,1.793141e+06,73162528.0,20
2010-11-11,1.2306413e+08,3.2646332e+07,30857820.0,15
2010-11-12,1.22433896e+08,2.727827e+06,68021416.0,20
2010-11-15,1.2340834e+08,8.920884e+06,6193985.5,19
2010-11-16,1.23111496e+08,3.222553e+06,18927356.0,20
2010-11-17,1.2245228e+08,2.1941082e+07,18721336.0,17
2010-11-18,1.27577336e+08,2.913102e+06,32009676.0,20
2010-11-19,1.2444513e+08,3.3760856e+07,30852384.0,15
2010-11-22,1.2490613e+08,2.539885e+06,31216288.0,20
2010-11-23,1.270603e+08,2.7470058e+07,24933912.0,16
2010-11-24,1.2726416e+08,2.1738355e+06,101992776.0,20
2010-11-26,1.26176904e+08,4.5176384e+07,43008996.0,13
2010-11-29,1.2541867e+08,1.197991e+06,94011072.0,20
2010-11-30,1.2453894e+08,2.6547388e+07,25353200.0,16
2010-12-01,1.2585973e+08,1.0849345e+06,87836200.0,20
2010-12-02,1.2674204e+08,2.7043176e+07,25962136.0,16
2010-12-03,1.2749676e+08,1.344428e+06,89073520.0,20
2010-12-06,1.28774056e+08,4.5530876e+07,44193076.0,13
2010-12-07,1.2981737e+08,6.163274e+06,90476744.0,19
2010-12-08,1.2984555e+08,396313.0,59166656.0,20
2010-12-09,1.3033378e+08,5.270161e+07,52313144.0,12
2010-12-10,1.29891e+08,438857.5,90645744.0,20
2010-12-13,1.2836627e+08,3.9921216e+07,39488280.0,14
2010-12-14,1.28443896e+08,390938.5,114624360.0,20
2010-12-15,1.2629728e+08,1.964868e+07,19260630.0,17
2010-12-16,1.27387384e+08,893650.0,95900624.0,20
2010-12-17,1.2911994e+08,1.3236958e+07,12345159.0,18
2010-12-20,1.3116404e+08,677227.5,53034212.0,20
2010-12-21,1.3166074e+08,2.1994012e+07,21319980.0,17
2010-12-22,1.34094696e+08,2.066035e+06,141031104.0,20
2010-12-23,1.3535744e+08,4.3436516e+07,41376688.0,14
2010-12-27,1.346524e+08,2.3092585e+06,107023648.0,20
2010-12-28,1.3325637e+08,9.001384e+06,6693130.0,19
2010-12-29,1.33455144e+08,2.7926355e+06,73881992.0,20
2010-12-30,1.3421894e+08,2.3047184e+07,20257586.0,17
2010-12-31,1.3866618e+08,2.441451e+06,76477360.0,20
2011-01-03,1.4216429e+08,3.207984e+07,29642834.0,16
2011-01-04,1.4016482e+08,1.3714925e+06,81367136.0,20
2011-01-05,1.4391795e+08,4.453491e+07,43169896.0,14
2011-01-06,1.4037947e+08,2.7091695e+06,98583200.0,20
2011-01-07,1.3905222e+08,3.8060788e+07,35356920.0,15
2011-01-10,1.4049718e+08,5.764994e+06,66068560.0,20
2011-01-11,1.4316758e+08,3.1449946e+07,25688806.0,16
2011-01-12,1.4364776e+08,4.030174e+06,73152256.0,20
2011-01-13,1.4503168e+08,1.8746682e+07,14718716.0,18
2011-01-14,1.4566744e+08,2.6369385e+06,129596472.0,20
2011-01-18,1.4586123e+08,6.057121e+07,57942960.0,12
2011-01-19,1.420266e+08,3.3081755e+06,113152728.0,20
2011-01-20,1.4307466e+08,4.0106996e+07,36804340.0,15
2011-01-21,1.42954e+08,3.761137e+06,63736096.0,20
2011-01-24,1.4399144e+08,3.761137e+06,0.0,20
2011-01-25,1.4129197e+08,1.8025404e+07,14266408.0,18
2011-01-26,1.4295243e+08,1.9988345e+06,69673296.0,20
2011-01-27,1.4469842e+08,3.7986196e+07,35992760.0,15
2011-01-28,1.404443e+08,2.458939e+06,90898352.0,20
2011-01-31,1.3955229e+08,2.284299e+07,20387110.0,17
2011-02-01,1.4261373e+08,2.931484e+06,151274496.0,20
2011-02-02,1.4302888e+08,1.717247e+07,14243122.0,18
2011-02-03,1.421658e+08,2.9674755e+06,56889364.0,20
2011-02-04,1.4308998e+08,3.844477e+07,35482616.0,15
2011-02-07,1.4356702e+08,2.3161035e+06,136028304.0,20
2011-02-08,1.47635e+08,4.738695e+07,45077608.0,14
2011-02-09,1.458303e+08,1.2550805e+06,143496720.0,20
2011-02-10,1.4473323e+08,3.0056462e+07,28805702.0,16
2011-02-11,1.4512925e+08,1.610141e+06,87680680.0,20
2011-02-14,1.4456782e+08,8.736599e+06,7127527.0,19
2011-02-15,1.4497894e+08,157421.0,49422712.0,20
2011-02-16,1.4676485e+08,4.473879e+07,44588060.0,14
2011-02-17,1.474729e+08,6.665256e+06,124184944.0,19
2011-02-18,1.4979109e+08,3.7823812e+07,31163230.0,15
2011-02-22,1.4746613e+08,1.4935985e+06,96416376.0,20
2011-02-23,1.4526546e+08,6.154971e+07,60065120.0,12
2011-02-24,1.4659867e+08,2.429933e+06,72836560.0,20
2011-02-25,1.4693272e+08,1.0436813e+07,8008081.0,19
2011-02-28,1.4649096e+08,3.248586e+06,22113944.0,20
2011-03-01,1.4259816e+08,3.3221108e+07,29977020.0,16
2011-03-02,1.442543e+08,4.2895305e+06,100925600.0,20
2011-03-03,1.488122e+08,4.2362036e+07,38078212.0,15
2011-03-04,1.48792e+08,5.4528125e+06,82142712.0,20
2011-03-07,1.475444e+08,2.7530316e+07,22080816.0,17
2011-03-08,1.4710558e+08,2.912386e+06,93091560.0,20
2011-03-09,1.4601352e+08,2.525508e+07,22346046.0,17
2011-03-10,1.421971e+08,4.533667e+06,36163544.0,20
2011-03-11,1.4086326e+08,2.4970122e+07,20439520.0,17
2011-03-14,1.3803842e+08,5.339919e+06,77015880.0,20
2011-03-15,1.350428e+08,1.9430112e+07,14092308.0,18
2011-03-16,1.3603904e+08,5.824043e+06,13604028.0,20
2011-03-17,1.3850667e+08,1.2556668e+07,6733635.5,19
2011-03-18,1.3746294e+08,6.0696555e+06,21009342.0,20
2011-03-21,1.4112934e+08,4.6852388e+07,40788852.0,14
2011-03-22,1.4454648e+08,1.691731e+06,157260368.0,20
2011-03-23,1.4386024e+08,3.9343536e+07,37657456.0,15
2011-03-24,1.4515643e+08,1.7790375e+06,151190368.0,20
2011-03-25,1.4592909e+08,6.639565e+07,64626308.0,11
2011-03-28,1.4682757e+08,7.321633e+07,50873764.0,10
2011-03-29,1.4505141e+08,5.172139e+07,109081656.0,13
2011-03-30,1.4926776e+08,5.1556536e+07,104328232.0,13
2011-03-31,1.4974608e+08,6.4272265e+06,104647968.0,19
2011-04-01,1.5083949e+08,5.3469036e+07,47048868.0,13
2011-04-04,1.4944227e+08,1.184213e+06,112136888.0,20
2011-04-05,1.4949552e+08,3.9418404e+07,38239924.0,15
2011-04-06,1.5044018e+08,1.7216995e+06,52579248.0,20
2011-04-07,1.5036466e+08,4.87358e+07,47021156.0,14
2011-04-08,1.5163453e+08,2.7367995e+06,136003504.0,20
2011-04-11,1.5057595e+08,9.689259e+06,6953502.5,19
2011-04-12,1.4784736e+08,2.286944e+06,22170564.0,20
2011-04-13,1.4979984e+08,3.3465704e+07,31183436.0,16
2011-04-14,1.5021659e+08,3.8996685e+06,90631672.0,20
2011-04-15,1.4894093e+08,1.8184344e+07,14286819.0,18
2011-04-18,1.493055e+08,3.1926255e+06,44739864.0,20
2011-04-19,1.458231e+08,3.7624984e+07,34437528.0,15
2011-04-20,1.4812843e+08,737704.0,126093160.0,20
2011-04-21,1.4842792e+08,3.7344604e+07,36612388.0,15
2011-04-25,1.4801216e+08,121604.0,81208512.0,20
2011-04-26,1.5033227e+08,5.388329e+07,53769752.0,13
2011-04-27,1.4988235e+08,1.3882985e+06,112405968.0,20
2011-04-28,1.5057877e+08,5.4522424e+07,53142096.0,13
2011-04-29,1.5122296e+08,1.3693085e+06,113207696.0,20
2011-05-02,1.5189446e+08,3.1527352e+07,30162568.0,16
2011-05-03,1.4553734e+08,1.1987093e+07,111475104.0,19
2011-05-04,1.4905075e+08,5.2288845e+06,52873196.0,20
2011-05-05,1.4909744e+08,3.320703e+07,27982342.0,16
2011-05-06,1.467106e+08,2.191816e+06,42256232.0,20
2011-05-09,1.4889558e+08,3.3349234e+07,31162094.0,16
2011-05-10,1.4812054e+08,4.608895e+06,89739904.0,20
2011-05-11,1.4534309e+08,2.5384504e+07,20778726.0,17
2011-05-12,1.4560006e+08,4.113642e+06,95234736.0,20
2011-05-13,1.4281483e+08,5.40094e+07,49903244.0,13
2011-05-16,1.411977e+08,6.192752e+06,93408968.0,20
2011-05-17,1.4133323e+08,1.3347672e+07,7155994.0,19
2011-05-18,1.429832e+08,4.745976e+06,48601784.0,20
2011-05-19,1.4497405e+08,4.1784136e+07,37043712.0,15
2011-05-20,1.4363075e+08,3.1863635e+06,61905484.0,20
2011-05-23,1.4040278e+08,1.8504476e+07,15320410.0,18
2011-05-24,1.3977573e+08,4.2493175e+06,83609048.0,20
2011-05-25,1.412341e+08,1.8254188e+07,14006971.0,18
2011-05-26,1.4235832e+08,4.693064e+06,86111472.0,20
2011-05-27,1.4270674e+08,3.9467492e+07,34779644.0,15
2011-05-31,1.4362e+08,2.722468e+06,121275024.0,20
2011-06-01,1.3996123e+08,3.572666e+07,33009140.0,15
2011-06-02,1.3890888e+08,1.2056395e+06,132212336.0,20
2011-06-03,1.3786165e+08,3.5431304e+07,34230800.0,15
2011-06-06,1.3643245e+08,2.952556e+07,35030808.0,16
2011-06-07,1.3507576e+08,1.263607e+06,39284764.0,20
2011-06-08,1.34105704e+08,2.710233e+07,25842600.0,16
2011-06-09,1.3449771e+08,296503.0,40443516.0,20
2011-06-10,1.3265725e+08,1.3478418e+07,13183892.0,18
2011-06-13,1.3363413e+08,6.6470675e+06,86734104.0,19
2011-06-14,1.359946e+08,596446.0,75528600.0,20
2011-06-15,1.32038776e+08,2.7542364e+07,26949962.0,16
2011-06-16,1.3225988e+08,2.6199065e+06,94137864.0,20
2011-06-17,1.35979e+08,3.6055028e+07,33440140.0,15
2011-06-20,1.354077e+08,2.6040395e+06,61349868.0,20
2011-06-21,1.3874648e+08,2.9388564e+07,26788542.0,16
2011-06-22,1.4011032e+08,157078.0,96894832.0,20
2011-06-23,1.3861136e+08,2.8143866e+07,27990988.0,16
2011-06-24,1.393989e+08,4.0175295e+06,101343728.0,20
2011-06-27,1.3753307e+08,4.416496e+07,40153452.0,14
2011-06-28,1.3506438e+08,3.626029e+06,67530720.0,20
2011-06-29,1.3906109e+08,5.3144264e+07,49525664.0,13
2011-06-30,1.3939923e+08,3.401365e+06,75717600.0,20
2011-07-01,1.4085854e+08,4.3686532e+07,40291208.0,14
2011-07-05,1.3983776e+08,8.062159e+06,146212368.0,19
2011-07-06,1.4040368e+08,986571.0,77185128.0,20
2011-07-07,1.4379622e+08,5.040385e+07,49424688.0,13
2011-07-08,1.431028e+08,8.634176e+06,129993400.0,19
2011-07-11,1.4355285e+08,1.4554035e+06,7177696.0,20
2011-07-12,1.4563208e+08,2.5748498e+07,24296740.0,17
2011-07-13,1.4683405e+08,2.5785925e+06,123701064.0,20
2011-07-14,1.4367874e+08,1.6962926e+07,14386492.0,18
2011-07-15,1.447411e+08,2.5484905e+06,29013540.0,20
2011-07-18,1.4462246e+08,1.7571724e+07,15025488.0,18
2011-07-19,1.4632928e+08,1.969639e+06,145405680.0,20
2011-07-20,1.4509192e+08,1.6313923e+07,14346436.0,18
2011-07-21,1.4631002e+08,2.246861e+06,132098808.0,20
2011-07-22,1.4656216e+08,1.8136398e+07,15891920.0,18
2011-07-25,1.4583694e+08,2.838129e+06,86807488.0,20
2011-07-26,1.4594186e+08,3.2926544e+07,30092928.0,16
2011-07-27,1.4347416e+08,3.8104215e+06,56982024.0,20
2011-07-28,1.4403904e+08,1.693104e+07,13122588.0,18
2011-07-29,1.452693e+08,2.203766e+06,57920080.0,20
2011-08-01,1.4369949e+08,1.6795032e+07,14593456.0,18
2011-08-02,1.4058525e+08,3.410241e+06,56920580.0,20
2011-08-03,1.393129e+08,1.0673045e+07,7263893.5,19
2011-08-04,1.343232e+08,4.8027635e+06,34432404.0,20
2011-08-05,1.3155676e+08,4.8027635e+06,0.0,20
2011-08-08,1.2247709e+08,1.1831399e+07,7029690.0,19
2011-08-09,1.26689736e+08,4.8067185e+06,43660180.0,20
2011-08-10,1.2025883e+08,4.8067185e+06,0.0,20
2011-08-11,1.26504616e+08,1.2026558e+07,7220922.0,19
2011-08-12,1.2852309e+08,6.174253e+06,19855880.0,20
2011-08-15,1.3262626e+08,1.806612e+06,194644144.0,20
2011-08-16,1.29907976e+08,2.117703e+07,19373324.0,17
2011-08-17,1.32114616e+08,1.8182815e+06,112789672.0,20
2011-08-18,1.2810679e+08,3.991521e+07,38102640.0,14
2011-08-19,1.2705374e+08,4.6424516e+07,44624092.0,13
2011-08-22,1.2771513e+08,3.3655276e+07,12767324.0,15
2011-08-23,1.2840351e+08,5.372581e+06,138644032.0,19
2011-08-24,1.2892669e+08,1.3109656e+07,7738235.5,18
2011-08-25,1.2735411e+08,1.2085795e+06,51787576.0,20
2011-08-26,1.2836468e+08,5.2858828e+07,51657996.0,12
2011-08-29,1.3123584e+08,731639.5,118519568.0,20
2011-08-30,1.3196624e+08,3.4084664e+07,33358030.0,15
2011-08-31,1.3195074e+08,2.8005252e+07,86308080.0,16
2011-09-01,1.3064251e+08,7.428629e+07,59354804.0,9
2011-09-02,1.3182884e+08,8.709622e+07,39182752.0,7
2011-09-06,1.3105299e+08,6.0765796e+07,52303852.0,11
2011-09-07,1.27700296e+08,3.6144305e+06,83296400.0,20
2011-09-08,1.2897303e+08,9.004064e+06,5390442.5,19
2011-09-09,1.24575976e+08,2.68089e+06,31055640.0,20
2011-09-12,1.2462506e+08,3.3105226e+07,30428898.0,15
2011-09-13,1.275366e+08,1.2514085e+06,108470416.0,20
2011-09-14,1.2948166e+08,8.030595e+06,6780203.5,19
2011-09-15,1.2959019e+08,5.7168745e+06,62495440.0,19
2011-09-16,1.3122518e+08,4.4184564e+07,38473456.0,13
2011-09-19,1.2936334e+08,6.1673185e+06,104314320.0,19
2011-09-20,1.2866001e+08,2.7711038e+07,98714632.0,16
2011-09-21,1.2587568e+08,2.475388e+06,37709952.0,20
